,target
8933,27.03878403
8934,27.47458631
8935,24.60873787
8936,26.22860246
8937,34.73376201
8938,30.42122395
8939,30.8760998
8940,40.22457769
8941,34.92597647
8942,26.37025061
8943,24.33153459
8944,21.04855625
8945,16.26116415
8946,14.82517232
8947,15.78701495
8948,15.57906554
8949,18.98605715
8950,35.98175708
8951,44.60952346
8952,46.96308555
8953,63.45083002
8954,59.08508484
8955,56.48059283
8956,57.46721071
8957,45.9969489
8958,47.72068509
8959,45.63006453
8960,50.76714873
8961,50.22206915
8962,48.53739966
8963,39.65663335
8964,29.05553769
8965,26.00842554
8966,28.66972688
8967,21.79116162
8968,18.62870439
8969,16.66493001
8970,15.8001388
8971,16.2299692
8972,17.56042173
8973,21.58247603
8974,26.64155899
8975,33.43132744
8976,33.93561779
8977,30.0389494
8978,30.95481355
8979,31.122841
8980,31.24255719
8981,33.67869389
8982,32.42165206
8983,37.10534965
8984,34.73486415
8985,34.8056068
8986,32.25344256
8987,31.34799032
8988,18.26018774
8989,16.24935463
8990,15.35021577
8991,14.93955615
8992,15.69676863
8993,16.70991658
8994,20.53295657
8995,26.49684129
8996,33.83092386
8997,36.26550195
8998,31.57015636
8999,33.07673571
9000,34.10420284
9001,36.17456822
9002,41.33436005
9003,39.91468117
9004,41.76988739
9005,39.84105545
9006,40.31671569
9007,38.77275663
9008,32.74972078
9009,31.59234614
9010,23.6200405
9011,19.58823825
9012,17.84395173
9013,16.84154938
9014,17.66599612
9015,16.05731893
9016,17.94823152
9017,22.42342692
9018,32.21050474
9019,42.84179233
9020,40.17199029
9021,42.6621475
9022,45.80547225
9023,43.05974843
9024,31.55960739
9025,41.25299769
9026,39.11998
9027,37.64131536
9028,36.27919143
9029,31.89708845
9030,29.94913679
9031,29.12919983
9032,31.576244
9033,36.2160071
9034,22.72564039
9035,18.89877997
9036,18.67554767
9037,18.04679721
9038,20.39939535
9039,23.95558928
9040,31.26099184
9041,43.83608638
9042,45.22479356
9043,48.4747453
9044,50.8040442
9045,57.68289301
9046,65.05899443
9047,37.73926945
9048,30.4557782
9049,27.98575089
9050,27.69587786
9051,30.54254591
9052,29.74112671
9053,28.01449264
9054,25.62336835
9055,25.81624939
9056,23.72822044
9057,21.85480596
9058,24.76986485
9059,20.60183598
9060,14.13471662
9061,15.53955602
9062,20.41044481
9063,23.22526196
9064,27.76440585
9065,30.25004784
9066,34.19861787
9067,33.94094862
9068,32.9074486
9069,37.03140357
9070,52.78284831
9071,49.26278962
9072,43.51898252
9073,44.65584331
9074,42.19993224
9075,38.9828618
9076,43.77826128
9077,49.88161081
9078,40.29947697
9079,34.36493865
9080,35.29657667
9081,26.82795796
9082,25.0419164
9083,20.36102229
9084,20.20017463
9085,14.70021112
9086,16.01654184
9087,18.99424286
9088,22.40018154
9089,26.95076247
9090,24.19618436
9091,26.83353325
9092,25.07514854
9093,25.60796117
9094,23.98271438
9095,25.24485672
9096,30.46743491
9097,31.29548987
9098,27.35552602
9099,27.54295442
9100,29.93912603
9101,36.02947429
9102,27.55321426
9103,26.95799648
9104,26.65899961
9105,17.56795308
9106,17.65737018
9107,40.26929541
9108,40.63809848
9109,35.97984698
9110,37.01781963
9111,36.66886623
9112,39.34230178
9113,40.41624791
9114,44.05075262
9115,44.34192292
9116,46.72252777
9117,51.23307971
9118,43.88001659
9119,38.68636227
9120,31.19869715
9121,30.20740554
9122,25.70775972
9123,21.14228596
9124,17.54299156
9125,16.02261772
9126,19.40740039
9127,17.52444888
9128,23.30027501
9129,28.30920016
9130,46.41594404
9131,48.45150481
9132,43.5144405
9133,39.25519865
9134,48.32894206
9135,49.40147631
9136,53.61164095
9137,47.86532587
9138,46.93129526
9139,42.12355871
9140,37.65376274
9141,32.21781767
9142,28.44498272
9143,25.50497511
9144,22.3807111
9145,21.58746518
9146,22.11866143
9147,19.6252964
9148,21.37631921
9149,24.89091642
9150,33.03028557
9151,42.9124415
9152,42.74263321
9153,44.61399563
9154,43.02193314
9155,44.58494674
9156,48.52297329
9157,56.66667076
9158,62.84399308
9159,66.1604049
9160,66.06022421
9161,53.56011447
9162,52.95302394
9163,43.22164498
9164,34.87534926
9165,29.55120941
9166,25.91318217
9167,29.33368995
9168,28.81116472
9169,31.74214875
9170,33.13794489
9171,35.37562823
9172,42.16075361
9173,48.51030599
9174,53.19926976
9175,55.37619749
9176,64.12719592
9177,67.96225958
9178,69.29016609
9179,59.3731091
9180,60.83395887
9181,69.71915932
9182,63.34949351
9183,50.7680351
9184,46.19258075
9185,39.81476938
9186,41.34242872
9187,35.18520301
9188,32.60848925
9189,25.06234328
9190,19.16028782
9191,18.11972357
9192,19.9940048
9193,20.25934737
9194,26.73140535
9195,40.7699422
9196,51.804323
9197,50.56116962
9198,50.79860284
9199,49.91512852
9200,49.29284746
9201,52.94107388
9202,50.64832379
9203,50.27684
9204,51.80393826
9205,49.24424408
9206,47.15034215
9207,39.98542895
9208,35.58648849
9209,28.01178408
9210,26.0035228
9211,20.60337551
9212,22.64701826
9213,19.64381541
9214,20.04383955
9215,17.55609197
9216,18.17169718
9217,24.14072403
9218,28.68299218
9219,40.75317544
9220,58.08746696
9221,62.67647164
9222,60.98764699
9223,56.87822204
9224,46.26067036
9225,45.92746131
9226,42.00227206
9227,39.06928441
9228,45.20494756
9229,46.76671101
9230,40.86694967
9231,41.89170869
9232,41.19831736
9233,39.61961032
9234,27.98963011
9235,26.34483177
9236,23.12374758
9237,26.02364005
9238,20.57629456
9239,15.15240462
9240,21.36407039
9241,29.64795859
9242,32.6920457
9243,31.67434561
9244,38.45907745
9245,38.28936134
9246,43.57932027
9247,60.70173104
9248,45.81423535
9249,47.65571507
9250,54.16850836
9251,45.35142535
9252,32.23572983
9253,28.40946047
9254,30.65338164
9255,34.48615181
9256,37.85465478
9257,51.85132687
9258,31.50064546
9259,33.24987484
9260,15.29833148
9261,13.01417624
9262,15.94451927
9263,30.0968964
9264,45.13715927
9265,56.5316
9266,48.23801023
9267,45.15204402
9268,55.05313535
9269,52.00780703
9270,47.64721695
9271,55.20232956
9272,55.53404408
9273,54.94699927
9274,43.83092645
9275,38.11357918
9276,37.37801538
9277,45.8591367
9278,43.0541021
9279,32.64701659
9280,27.84012441
9281,17.28086534
9282,19.03015213
9283,12.82808732
9284,15.65324811
9285,19.25172207
9286,29.59793186
9287,47.58589647
9288,59.86068877
9289,49.48083114
9290,41.30591364
9291,47.96853083
9292,48.03313635
9293,51.22067855
9294,46.39209817
9295,51.08380561
9296,51.98133739
9297,58.64825323
9298,51.81904994
9299,47.95470222
9300,53.76544067
9301,34.67627921
9302,31.47450384
9303,44.7533921
9304,51.24996942
9305,40.64481997
9306,34.48404662
9307,47.42087581
9308,68.67981011
9309,103.62947058
9310,91.56045581
9311,71.1112419
9312,56.26451904
9313,58.96925335
9314,58.032216
9315,64.99987882
9316,67.51048535
9317,68.59620329
9318,76.28445888
9319,73.34359478
9320,64.64544663
9321,56.31533144
9322,59.89195033
9323,56.56792569
9324,46.93667758
9325,45.44362067
9326,38.45888879
9327,37.81960717
9328,44.8408923
9329,30.77305662
9330,39.79484997
9331,57.06465452
9332,63.12895263
9333,68.27322282
9334,60.09094767
9335,65.25043083
9336,34.3573991
9337,34.33358185
9338,47.43656869
9339,56.2875876
9340,80.38943281
9341,89.80079781
9342,102.26644664
9343,82.30383302
9344,75.52662235
9345,43.7852791
9346,38.96700061
9347,30.67530016
9348,20.69807149
9349,19.3617634
9350,26.73112756
9351,34.20400117
9352,36.49976168
9353,48.70881745
9354,53.21305126
9355,53.63583364
9356,50.42460117
9357,55.12927994
9358,58.92736863
9359,54.5151506
9360,45.76229476
9361,50.20453943
9362,72.44041922
9363,67.73907477
9364,68.54813344
9365,68.78080423
9366,63.02122514
9367,55.49264959
9368,53.00808296
9369,56.55951786
9370,54.60196695
9371,52.15598902
9372,46.82564123
9373,44.96649379
9374,50.10901516
9375,50.09280537
9376,51.55246476
9377,56.23452308
9378,60.74036675
9379,66.99365054
9380,68.74907054
9381,60.19843905
9382,41.89384637
9383,37.47808107
9384,37.42137636
9385,41.62396777
9386,39.20604033
9387,42.16062196
9388,42.85016593
9389,50.53335234
9390,48.67592284
9391,40.7106868
9392,28.31218558
9393,31.29505583
9394,23.62209788
9395,17.23341572
9396,18.76338877
9397,19.27412285
9398,22.27876151
9399,28.09018572
9400,33.09068458
9401,37.24255741
9402,44.67275403
9403,39.08147159
9404,44.91866145
9405,51.59618104
9406,59.88951041
9407,61.54326251
9408,70.87532762
9409,64.57438987
9410,67.56151793
9411,55.44067412
9412,64.32992402
9413,54.47591215
9414,57.8706444
9415,51.41083972
9416,45.04831546
9417,32.86427999
9418,24.47111478
9419,24.49778956
9420,26.71496039
9421,27.76609389
9422,30.89882664
9423,35.55834109
9424,38.09561335
9425,50.75105815
9426,47.11318022
9427,49.3578697
9428,48.84299794
9429,39.77867512
9430,40.01287057
9431,45.51688217
9432,58.39039792
9433,67.40713743
9434,66.97269812
9435,70.49999211
9436,70.31091781
9437,64.77565803
9438,64.03306103
9439,41.8737858
9440,33.7703586
9441,25.48076117
9442,22.44383551
9443,21.19610739
9444,36.25912817
9445,41.44835736
9446,54.09913958
9447,58.00242182
9448,67.0607882
9449,55.92764477
9450,64.50303203
9451,61.34688916
9452,64.89762636
9453,66.09523362
9454,60.09238301
9455,73.91634814
9456,64.20312219
9457,64.44174314
9458,61.74674896
9459,59.08649899
9460,57.26082408
9461,40.48957835
9462,29.1153581
9463,27.22392617
9464,29.72606581
9465,26.46524184
9466,27.4573499
9467,41.08859302
9468,42.936497
9469,56.67075177
9470,54.32595826
9471,57.59104545
9472,39.78555949
9473,37.72082011
9474,38.74670784
9475,46.82973969
9476,56.6317568
9477,57.13305538
9478,58.48857174
9479,60.25902386
9480,53.91880173
9481,46.75205682
9482,41.44060039
9483,37.13771011
9484,29.23744403
9485,30.99475466
9486,27.91832477
9487,24.96551808
9488,22.5180177
9489,25.68267208
9490,37.34908284
9491,46.09940637
9492,59.03768488
9493,59.60462479
9494,54.92363652
9495,61.73350719
9496,63.54135174
9497,55.40659222
9498,68.97755019
9499,69.98132976
9500,72.51940317
9501,74.03986885
9502,64.14071409
9503,48.18068463
9504,40.74457817
9505,55.99660608
9506,54.22340547
9507,50.32634317
9508,41.09773868
9509,36.07783804
9510,36.88822778
9511,37.31284056
9512,41.87896652
9513,45.80423574
9514,50.56649672
9515,58.02343405
9516,59.16110998
9517,53.87848352
9518,52.61399026
9519,75.1320757
9520,78.08710255
9521,86.19947153
9522,91.16323556
9523,90.73172386
9524,76.24070788
9525,86.61205099
9526,90.47227334
9527,84.37964767
9528,90.89006692
9529,84.26243759
9530,86.74690478
9531,80.9870805
9532,80.32729639
9533,72.73884565
9534,64.10792385
9535,66.61042987
9536,71.40264556
9537,64.76084769
9538,52.0062349
9539,50.98262551
9540,46.83711932
9541,51.2426292
9542,64.56752571
9543,53.35558253
9544,54.28879413
9545,61.36771252
9546,50.23026511
9547,49.82827943
9548,57.8148774
9549,51.60954439
9550,46.91329028
9551,50.81389682
9552,49.54309222
9553,59.26527556
9554,21.86721214
9555,17.18604904
9556,15.88686506
9557,19.65621175
9558,22.35354541
9559,23.89927355
9560,26.7006646
9561,26.11482304
9562,34.75101161
9563,29.39182745
9564,32.74272419
9565,34.21760314
9566,37.90192379
9567,33.2900842
9568,57.71123257
9569,89.4856993
9570,101.48110535
9571,85.18419483
9572,88.00165037
9573,86.3580153
9574,78.43098756
9575,81.1448462
9576,60.81786083
9577,61.12218347
9578,55.73251371
9579,48.30278976
9580,53.31981011
9581,68.60181258
9582,102.18568898
9583,120.93320867
9584,107.58966282
9585,128.81492675
9586,109.68478983
9587,93.72062937
9588,81.10077078
9589,60.50975362
9590,59.50465458
9591,55.41484844
9592,62.19695771
9593,64.97800817
9594,85.27956067
9595,115.89374582
9596,157.1360583
9597,126.8050442
9598,125.55174633
9599,100.56742634
9600,99.83275266
9601,76.18087527
9602,98.54210097
9603,101.54871081
9604,61.9736591
9605,64.06304495
9606,51.94928117
9607,38.48739413
9608,34.31627453
9609,41.0243281
9610,28.11577547
9611,24.69568526
9612,20.76015827
9613,17.40866797
9614,16.4652621
9615,15.53299203
9616,16.38063511
9617,33.82484725
9618,58.64621927
9619,104.84529141
9620,102.37619337
9621,92.71651479
9622,93.44774083
9623,54.98493765
9624,79.80950793
9625,66.35500846
9626,89.61467643
9627,81.71900502
9628,62.74817972
9629,100.9125665
9630,60.6876419
9631,38.63066941
9632,65.14485801
9633,84.07621988
9634,55.18363737
9635,33.02778223
9636,37.28881924
9637,51.80309499
9638,19.14068641
9639,22.13707372
9640,56.59118133
9641,52.76734181
9642,89.56077986
9643,82.07649453
9644,70.06790763
9645,65.73405477
9646,58.01905599
9647,54.97146556
9648,55.75522345
9649,59.40328816
9650,60.0042975
9651,61.08513666
9652,57.18291002
9653,51.12064534
9654,47.90470128
9655,41.04521815
9656,51.44328022
9657,40.40391057
9658,56.67092772
9659,46.51758569
9660,40.8117026
9661,36.36439826
9662,36.23326373
9663,43.41208582
9664,47.14219636
9665,37.21207136
9666,44.96379124
9667,40.14656123
9668,25.67165876
9669,33.45888808
9670,29.46705182
9671,25.87960605
9672,26.47902588
9673,43.86395198
9674,41.60076847
9675,41.67673763
9676,39.1869143
9677,42.49999192
9678,35.68050164
9679,33.75000089
9680,29.36138575
9681,22.16001361
9682,26.01674839
9683,25.12886047
9684,21.93666414
9685,27.37531977
9686,28.91835899
9687,26.24645481
9688,28.58676392
9689,23.44895944
9690,36.4961902
9691,53.91155161
9692,42.03431892
9693,43.48264568
9694,44.16698461
9695,35.1688335
9696,43.78470498
9697,44.7014561
9698,51.78836786
9699,59.43217743
9700,46.11517997
9701,35.41516654
9702,29.70942642
9703,24.14727324
9704,23.31148392
9705,20.57225282
9706,19.93823321
9707,18.86003325
9708,28.84682211
9709,31.53682383
9710,39.0754589
9711,60.61142117
9712,67.70028033
9713,64.9288675
9714,54.01849172
9715,55.37740078
9716,63.23589508
9717,52.78851475
9718,63.26141102
9719,66.64202994
9720,60.16093868
9721,55.88644491
9722,60.27506914
9723,59.43665879
9724,63.89191089
9725,71.1579789
9726,72.24493004
9727,63.61335725
9728,54.00745581
9729,40.03087707
9730,31.16799865
9731,28.04445307
9732,24.62435012
9733,21.12279266
9734,18.5203191
9735,18.30593547
9736,17.10018732
9737,21.47840824
9738,32.57381999
9739,50.22044785
9740,66.07548496
9741,69.6257605
9742,54.18263386
9743,53.05421258
9744,44.70159731
9745,46.09220556
9746,47.15121247
9747,45.15694597
9748,52.82833966
9749,61.14677619
9750,71.27567691
9751,62.56784534
9752,46.31084272
9753,46.78004789
9754,39.21647258
9755,37.55327044
9756,16.43898819
9757,16.78273374
9758,17.0644098
9759,13.97966949
9760,13.88301732
9761,19.71629932
9762,21.6413049
9763,26.25177419
9764,33.84786422
9765,34.51888976
9766,43.65892929
9767,40.24846248
9768,35.91456286
9769,35.28966616
9770,36.69622796
9771,37.35111327
9772,34.66826375
9773,38.34716272
9774,30.21568991
9775,31.40545016
9776,30.86933368
9777,28.33740129
9778,22.21731559
9779,17.77246677
9780,18.16566804
9781,15.1293723
9782,16.70205165
9783,17.25939899
9784,21.94934181
9785,24.19212094
9786,29.24697094
9787,34.90906963
9788,43.0070382
9789,38.30379648
9790,34.73093357
9791,29.48021154
9792,29.89854722
9793,41.74830042
9794,68.00679876
9795,95.7434131
9796,76.53901162
9797,81.78268384
9798,105.24159128
9799,98.0849748
9800,101.63751837
9801,86.86128027
9802,69.89374338
9803,53.01425896
9804,36.97208
9805,40.41951815
9806,55.57114412
9807,63.48954817
9808,63.09355042
9809,113.18681601
9810,53.49189941
9811,38.03123092
9812,32.09667547
9813,32.67756921
9814,44.90360885
9815,41.68345452
9816,39.11533244
9817,35.40805391
9818,21.63554675
9819,21.65085938
9820,20.82224369
9821,14.51663429
9822,13.31171468
9823,12.33735709
9824,13.98640786
9825,11.81735703
9826,11.81649415
9827,15.74194137
9828,23.50212156
9829,34.37957053
9830,37.93747704
9831,35.54082759
9832,31.76976027
9833,30.90940161
9834,37.82138837
9835,33.00440929
9836,38.44749611
9837,44.07342027
9838,34.70920329
9839,31.36054556
9840,50.8569705
9841,46.08245234
9842,38.06689747
9843,50.75708665
9844,50.41132865
9845,51.96790395
9846,63.21343904
9847,79.93997888
9848,89.3012112
9849,81.28044471
9850,96.02509176
9851,114.53017057
9852,103.94270033
9853,91.15221338
9854,75.33926178
9855,65.84762579
9856,61.47668435
9857,57.28989997
9858,47.64331086
9859,47.9408782
9860,54.23021632
9861,61.65955994
9862,70.79918519
9863,59.83291933
9864,59.08480611
9865,61.15617619
9866,70.48784056
9867,70.41724334
9868,61.04977639
9869,60.22892543
9870,93.73687614
9871,114.27110661
9872,104.04029535
9873,94.41543267
9874,100.77609502
9875,105.79547759
9876,89.82173142
9877,64.01889062
9878,50.93486896
9879,17.01890377
9880,13.51025927
9881,15.61424732
9882,27.42736746
9883,42.71808774
9884,77.6602942
9885,88.10043853
9886,93.65002813
9887,82.84192128
9888,54.50750973
9889,41.09028423
9890,32.7664647
9891,29.3090863
9892,32.98555713
9893,29.45890944
9894,83.25610458
9895,89.00416351
9896,73.78432853
9897,62.52808518
9898,35.58862518
9899,35.67429382
9900,31.60805611
9901,19.06566372
9902,16.65366929
9903,16.64150758
9904,15.52977938
9905,16.83411326
9906,20.04627504
9907,20.8416353
9908,23.85992139
9909,28.79573387
9910,33.27545265
9911,34.46529062
9912,33.72698965
9913,40.65825831
9914,41.49484918
9915,40.89994205
9916,43.29468827
9917,37.66488241
9918,36.20225665
9919,34.00062446
9920,31.30881862
9921,32.96566889
9922,33.18343438
9923,26.16627242
9924,21.21102506
9925,16.57831196
9926,15.70698222
9927,17.60395029
9928,21.24900111
9929,25.57845353
9930,35.46626064
9931,32.5357757
9932,36.77747875
9933,36.00170509
9934,39.06711983
9935,39.41675124
9936,41.08881197
9937,40.09391267
9938,40.1172753
9939,40.02524224
9940,35.44519086
9941,34.75985113
9942,34.75422351
9943,36.00668545
9944,26.46686612
9945,24.90932951
9946,24.51782092
9947,19.82950962
9948,16.05163747
9949,35.49122008
9950,41.27094653
9951,57.94087015
9952,58.58248072
9953,54.50167588
9954,43.54848565
9955,43.84351418
9956,38.82477233
9957,50.54450631
9958,67.55303662
9959,85.88361812
9960,93.14072894
9961,89.11084044
9962,73.21543392
9963,65.64090368
9964,57.48501206
9965,70.34822625
9966,74.35713245
9967,78.60380266
9968,65.0656053
9969,76.89549896
9970,70.84814134
9971,48.916947
9972,45.82586033
9973,46.57702121
9974,61.03785219
9975,57.16151306
9976,51.44767882
9977,53.83652467
9978,51.20342722
9979,53.22389601
9980,67.4957915
9981,77.99858962
9982,86.30353767
9983,74.70088369
9984,80.4972405
9985,71.68911832
9986,63.38003808
9987,65.25609365
9988,56.96248225
9989,54.30124762
9990,43.72722016
9991,45.57110784
9992,42.21162413
9993,31.5981902
9994,69.77996524
9995,80.38121689
9996,88.28719943
9997,76.80888145
9998,60.65781718
9999,64.91215151
10000,58.33853277
10001,53.46000123
10002,63.27450016
10003,54.60301711
10004,73.53791959
10005,63.53515062
10006,70.22573064
10007,79.9460205
10008,99.43365615
10009,91.88345083
10010,53.70743732
10011,43.88973218
10012,64.94720005
10013,64.46035102
10014,72.37801234
10015,61.42564229
10016,84.94871623
10017,82.98907664
10018,97.97721997
10019,119.89185363
10020,94.54475363
10021,92.76840362
10022,69.57073155
10023,64.27642342
10024,56.7708608
10025,51.10244213
10026,65.31743961
10027,92.25404873
10028,92.20459474
10029,73.45047147
10030,51.09451676
10031,40.3907453
10032,29.38592027
10033,23.90245091
10034,33.48954125
10035,28.99150103
10036,17.54194437
10037,16.6996345
10038,15.674991
10039,20.06860767
10040,20.55948224
10041,20.11452173
10042,30.41624803
10043,39.62545678
10044,37.5182082
10045,33.32088302
10046,46.14474966
10047,32.28780626
10048,26.95461353
10049,31.30125796
10050,46.88869659
10051,55.54870756
10052,64.1988377
10053,71.68050365
10054,53.2451812
10055,39.81232413
10056,22.4801986
10057,14.84190847
10058,14.4087133
10059,14.36626874
10060,21.21312106
10061,18.79279988
10062,37.76741518
10063,72.22527573
10064,60.54768812
10065,82.68837223
10066,69.31698498
10067,47.76133969
10068,46.91251943
10069,61.66017173
10070,104.42429762
10071,105.05336139
10072,137.54761764
10073,88.47016223
10074,119.54965687
10075,120.01260549
10076,115.62764095
10077,114.06427103
10078,100.13932694
10079,90.82153001
10080,78.35511132
10081,66.81566602
10082,54.43853245
10083,51.21306687
10084,55.75879502
10085,71.45769396
10086,90.27255949
10087,90.12623111
10088,106.28465154
10089,80.8477833
10090,100.08767499
10091,101.83116753
10092,106.81795089
10093,117.64070649
10094,118.05296487
10095,134.61083316
10096,124.89747178
10097,102.35653444
10098,102.8751377
10099,93.05059213
10100,72.97548474
10101,77.98335186
10102,86.83558668
10103,83.43823109
10104,79.57614429
10105,72.82133926
10106,78.5105172
10107,83.26857193
10108,101.43340956
10109,97.74675609
10110,82.5851551
10111,52.43289541
10112,59.91974814
10113,65.06712386
10114,67.93217084
10115,84.7956352
10116,142.62228289
10117,140.11298277
10118,166.6495407
10119,149.09207139
10120,114.1055242
10121,127.36615837
10122,111.50058606
10123,16.95297089
10124,8.06993938
10125,14.51850903
10126,3.21210078
10127,2.0284198
10128,11.46586828
10129,21.73442738
10130,25.49966973
10131,40.35791018
10132,35.45768689
10133,27.49926746
10134,30.18969379
10135,30.30026936
10136,27.15251395
10137,29.57878623
10138,62.85423775
10139,61.56559932
10140,57.98860529
10141,58.94769753
10142,40.63651552
10143,47.55640353
10144,55.26702973
10145,54.85858483
10146,36.82876938
10147,25.72403206
10148,36.4778836
10149,39.74859581
10150,42.57447736
10151,42.61301603
10152,46.17414173
10153,42.35266625
10154,32.79151153
10155,31.34571262
10156,32.86951921
10157,16.36727471
10158,15.90837806
10159,14.3797624
10160,13.98200899
10161,13.03513535
10162,17.51277481
10163,24.01603502
10164,39.22494928
10165,46.47872727
10166,44.82613847
10167,55.03288617
10168,44.20261244
10169,50.57466838
10170,48.30465163
10171,53.12779051
10172,62.93907324
10173,53.9675662
10174,54.80040923
10175,42.97159324
10176,34.76602901
10177,27.98738432
10178,25.50439815
10179,19.67528855
10180,38.19662182
10181,34.08177588
10182,38.9333049
10183,38.13939195
10184,40.97883464
10185,42.95960991
10186,46.63779545
10187,59.02699276
10188,54.97631938
10189,60.87011412
10190,44.2843554
10191,44.6526051
10192,50.63397907
10193,49.11106956
10194,54.99513182
10195,58.24359731
10196,63.92478425
10197,44.10501793
10198,43.17828206
10199,28.34163809
10200,28.78478546
10201,30.65618324
10202,25.69841346
10203,16.86366582
10204,16.03048391
10205,12.25939837
10206,12.40406308
10207,19.73001746
10208,31.89252537
10209,45.71074332
10210,47.26599509
10211,51.70463051
10212,46.81423733
10213,38.33000241
10214,37.95401355
10215,47.84684257
10216,48.49198962
10217,57.76984969
10218,62.38150608
10219,64.31224256
10220,67.95329082
10221,82.20396234
10222,68.75680493
10223,59.90236067
10224,62.74708302
10225,54.41673447
10226,39.43253658
10227,26.55790882
10228,26.61239236
10229,20.70575046
10230,19.55525567
10231,33.95871422
10232,52.74085493
10233,59.26230262
10234,39.30644673
10235,29.25273977
10236,27.94306137
10237,28.41426215
10238,35.12823708
10239,33.96185292
10240,31.11468363
10241,34.11393461
10242,38.13466883
10243,47.60015384
10244,48.69554267
10245,34.66739775
10246,32.00720217
10247,27.48449874
10248,20.32577338
10249,21.72641218
10250,23.66756647
10251,21.7734347
10252,21.50752513
10253,24.2670584
10254,32.46833096
10255,42.77758826
10256,57.07336341
10257,45.05766412
10258,37.94983357
10259,37.30959621
10260,40.4649149
10261,40.84073977
10262,44.53503459
10263,42.51387826
10264,40.16701211
10265,47.02632262
10266,46.66367221
10267,62.40075697
10268,66.72917949
10269,66.46520577
10270,59.25296967
10271,39.68293002
10272,27.93661383
10273,28.26006573
10274,22.76992895
10275,37.08201548
10276,21.66585417
10277,35.15296145
10278,36.40819815
10279,37.39969454
10280,35.17497641
10281,31.44934336
10282,33.75778738
10283,31.5901422
10284,27.7132953
10285,28.79960463
10286,28.03120379
10287,38.63172296
10288,40.5530903
10289,40.1818535
10290,40.3975545
10291,31.1681935
10292,32.52689149
10293,50.63267416
10294,41.48076095
10295,38.15720833
10296,34.7082396
10297,38.83409211
10298,35.89916033
10299,43.83908806
10300,52.0362688
10301,48.82755872
10302,46.86362769
10303,47.19418462
10304,39.43746798
10305,40.79287724
10306,54.70440757
10307,72.04228363
10308,124.50989595
10309,141.82042569
10310,185.3177869
10311,195.6895094
10312,163.42484772
10313,138.57416984
10314,117.2993824
10315,99.60162433
10316,88.60334266
10317,69.26449029
10318,81.03682234
10319,87.46199545
10320,83.06177874
10321,97.02558539
10322,92.83435004
10323,104.39565637
10324,107.02108772
10325,116.13575284
10326,122.05457739
10327,82.10126469
10328,57.28625784
10329,46.78161456
10330,48.72657782
10331,60.50365294
10332,87.16055474
10333,72.09797374
10334,77.72366794
10335,99.48177327
10336,85.20528331
10337,63.89769312
10338,53.03370136
10339,65.58169913
10340,41.76282343
10341,29.70868033
10342,24.4474989
10343,27.38657876
10344,42.8136065
10345,72.0578977
10346,99.05116559
10347,90.89331718
10348,77.79089624
10349,88.50132913
10350,87.00567894
10351,72.63335175
10352,68.17661004
10353,53.60036973
10354,60.52719326
10355,57.94921202
10356,90.92543211
10357,75.24335043
10358,78.52718571
10359,75.58844117
10360,88.83733671
10361,82.44625519
10362,67.7249596
10363,41.58407646
10364,36.31630014
10365,54.90299075
10366,83.94537767
10367,90.07459691
10368,106.62211605
10369,104.39433594
10370,101.74935999
10371,89.0697435
10372,85.36264806
10373,81.60445795
10374,63.53825497
10375,56.51750395
10376,54.77600614
10377,51.83547601
10378,106.09181292
10379,155.12252577
10380,25.21745899
10381,24.60902383
10382,47.50198622
10383,88.55696493
10384,102.77598158
10385,97.55833465
10386,98.06033792
10387,86.84192497
10388,89.98235586
10389,85.73248307
10390,99.78869019
10391,107.76242217
10392,107.91638404
10393,103.59972111
10394,107.5917477
10395,115.96266483
10396,97.89210361
10397,108.17011402
10398,101.80253153
10399,87.12646459
10400,70.41492933
10401,54.80624245
10402,41.39353846
10403,41.56394187
10404,49.56776666
10405,54.81559788
10406,80.28249454
10407,92.52195876
10408,100.75990679
10409,78.41675331
10410,55.77881535
10411,41.05290345
10412,35.50265154
10413,36.39275219
10414,32.3160207
10415,33.19945187
10416,34.51620217
10417,31.73653994
10418,38.86273158
10419,43.57234948
10420,52.86412285
10421,62.30111668
10422,60.60517767
10423,39.42693284
10424,24.15986951
10425,18.78962313
10426,18.10549118
10427,19.42310151
10428,22.70106836
10429,25.43561186
10430,24.96596474
10431,29.10241314
10432,31.88288324
10433,32.66597823
10434,36.08977184
10435,37.00101828
10436,36.02300913
10437,36.5029386
10438,34.6131808
10439,36.30891591
10440,40.59357172
10441,47.34110972
10442,55.80559793
10443,60.24844952
10444,65.20794218
10445,43.03512482
10446,33.62839788
10447,36.54635096
10448,39.9862215
10449,46.1202678
10450,64.52589187
10451,95.12968072
10452,116.3168112
10453,125.14172671
10454,107.58754464
10455,60.54602841
10456,43.70707026
10457,39.89004801
10458,41.777172
10459,38.78670511
10460,41.19610107
10461,38.80586157
10462,41.44180234
10463,41.28097698
10464,40.04578758
10465,35.14870507
10466,31.68934564
10467,87.13732782
10468,74.25070546
10469,58.69984916
10470,66.62648218
10471,49.20132443
10472,64.53007186
10473,76.17638692
10474,97.93413269
10475,109.10841576
10476,106.51662397
10477,93.39413831
10478,92.99792586
10479,99.43298906
10480,92.37664241
10481,57.56069198
10482,43.62030724
10483,44.06059758
10484,47.73920446
10485,62.03627949
10486,77.02676229
10487,60.7167828
10488,74.86101365
