num__temp_C,num__dewpoint_C,num__slp_hPa,num__wind_dir_deg,num__precip_mm,cat__sky_cover_0,cat__sky_cover_0 -,cat__sky_cover_1,cat__sky_cover_1 -,cat__sky_cover_3 -,cat__sky_cover_5,cat__sky_cover_5 -,cat__sky_cover_6,cat__sky_cover_6 -,cat__sky_cover_7,cat__sky_cover_7 -,dt__dt__hour,dt__dt__dow,dt__dt__month,dt__dt__is_weekend
2.1064889312979194,0.8549457084371599,-0.05980730463522467,-1.6923431554271025,-1.5004682859667944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,8.0,0.0
1.858264720134501,0.7624155605857665,0.0025607950936021168,-1.7878972641291306,-2.4148600460902334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,8.0,0.0
1.545286366928452,0.7888527456861647,0.03998165493089819,-1.5012349380230459,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0
1.41577808284319,0.8417271158869608,0.0649288948224289,0.6965095621236038,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,1.0
1.0812150156229308,0.8549457084371599,0.07740251476819426,0.6965095621236038,0.3283152342800837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,1.0
0.9624990885447741,1.0003502264893493,0.11482337460549033,0.8876177795276603,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,1.0
0.7466519484026711,0.8549457084371599,0.13977061449702105,0.6965095621236038,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0
0.9409143745305638,0.9342572637383542,0.11482337460549033,0.792063670825632,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,1.0
0.8869525894950381,0.9871316339391504,0.1522442344427864,0.6965095621236038,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,8.0,1.0
0.9193296605163535,0.9739130413889513,0.17719147433431712,0.6009554534215755,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,8.0,1.0
1.0596303016087203,1.0267874115897475,0.21461233417161318,0.5054013447195472,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,8.0,1.0
1.329439226786349,1.1060989668909418,0.22708595411737856,0.5054013447195472,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,8.0,1.0
1.6532099369995035,1.2911592625937285,0.20213871422584784,0.6009554534215755,-2.4148600460902334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,8.0,1.0
1.9769806472126576,1.436563780645918,0.13977061449702105,-1.8834513728311588,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,8.0,1.0
2.279166643411602,1.3836894104451218,0.03998165493089819,-1.5012349380230459,-1.5004682859667944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,8.0,1.0
2.203620144361866,1.449782373196117,-0.00991282485216324,-1.6923431554271025,-1.0432724059050749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,8.0,1.0
2.4518443555252842,1.3043778551439276,-0.05980730463522467,-1.596789046725074,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,8.0,1.0
2.3439207854542325,1.396908002995321,-0.12217540436405146,-1.6923431554271025,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,8.0,1.0
2.613729710631861,1.2911592625937285,-0.22196436393017432,-1.596789046725074,-0.12888064578163583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,8.0,1.0
2.430259641511074,1.3175964476941266,-0.2843324636590011,-1.596789046725074,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,8.0,1.0
2.430259641511074,1.2250662998427333,-0.32175332349629715,-1.596789046725074,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,8.0,1.0
2.441051998518179,1.1193175594411409,-0.35917418333359324,-1.596789046725074,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,8.0,1.0
1.9661882902055525,1.0135688190395484,-0.29680608360476646,-1.6923431554271025,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,8.0,1.0
1.8150952921060806,1.0267874115897475,-0.1970171240386436,-1.6923431554271025,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,8.0,1.0
1.707171722035029,0.9474758562885532,-0.15959626420134754,-1.6923431554271025,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,8.0,1.0
1.631625222985293,0.894601486087757,-0.12217540436405146,-1.596789046725074,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0
1.480532224885821,0.881382893537558,-0.09722816447252074,-1.5012349380230459,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,1.0
1.1891385856939822,0.868164300987359,-0.08475454452675538,-1.596789046725074,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0
1.1783462286868769,0.8285085233367618,-0.07228092458099003,-1.8834513728311588,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,1.0
1.0920073726300359,0.8285085233367618,-0.022386444797928597,1.4609424317398298,-2.872055926151953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,1.0
0.6495207353387249,0.9871316339391504,-0.022386444797928597,0.40984723601751905,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,8.0,1.0
0.6387283783316198,0.9871316339391504,-0.00991282485216324,0.792063670825632,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.0,1.0
0.7790290194239866,0.9474758562885532,0.015034415039367473,0.6965095621236038,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,1.0
0.9624990885447741,1.0003502264893493,0.03998165493089819,0.6009554534215755,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,8.0,1.0
1.2107232997081925,1.0135688190395484,0.03998165493089819,0.6009554534215755,-2.4148600460902334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,8.0,1.0
1.5344940099213469,1.0003502264893493,0.015034415039367473,0.6009554534215755,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,8.0,1.0
1.8043029350989754,1.0003502264893493,-0.00991282485216324,-1.7878972641291306,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,8.0,1.0
1.9661882902055525,1.0003502264893493,-0.05980730463522467,-1.6923431554271025,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,8.0,1.0
2.084904217283709,0.9474758562885532,-0.13464902430981682,-1.596789046725074,-1.0432724059050749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,8.0,1.0
1.9769806472126576,0.9606944488387523,-0.18454350409287823,-1.7878972641291306,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,8.0,1.0
2.225204858376076,0.9606944488387523,-0.24691160382170502,-1.6923431554271025,-0.12888064578163583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,8.0,1.0
2.0525271462623937,0.894601486087757,-0.27185884371323576,-1.596789046725074,0.3283152342800837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,8.0,1.0
2.063319503269499,0.9078200786379561,-0.3092797035505318,-1.7878972641291306,0.3283152342800837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,8.0,1.0
2.084904217283709,0.881382893537558,-0.3716478032793586,1.3653883230378014,-0.12888064578163583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,8.0,1.0
2.1280736453121296,0.9342572637383542,-0.42154228306242003,-1.7878972641291306,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,8.0,1.0
1.9769806472126576,0.9474758562885532,-0.42154228306242003,-1.7878972641291306,-1.0432724059050749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,8.0,1.0
1.480532224885821,1.158973337091738,-0.3467005633878279,1.3653883230378014,-0.12888064578163583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,8.0,1.0
1.3402315837934542,1.2250662998427333,-0.32175332349629715,0.8876177795276603,-0.12888064578163583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,8.0,1.0
1.2323080137224027,1.185410522192136,-0.33422694344206255,0.792063670825632,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
0.9193296605163535,1.13253615199134,-0.32175332349629715,0.5054013447195472,0.3283152342800837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0
1.0812150156229308,1.2250662998427333,-0.32175332349629715,0.792063670825632,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0
0.9948761595660895,1.2250662998427333,-0.3092797035505318,0.792063670825632,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0
0.9732914455518792,1.2515034849431315,-0.27185884371323576,0.6965095621236038,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0
0.8869525894950381,1.2647220774933303,-0.2843324636590011,0.8876177795276603,-1.5004682859667944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0
0.8545755184737226,1.2382848923929324,-0.27185884371323576,0.792063670825632,-1.0432724059050749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0
0.8221984474524072,1.2647220774933303,-0.25938522376747036,0.792063670825632,-1.0432724059050749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0
1.5776634379497674,1.3440336327945248,-0.22196436393017432,0.6009554534215755,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,0.0
1.7287564360492393,1.1193175594411409,-0.23443798387593967,0.40984723601751905,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0
1.9338112191842372,1.2250662998427333,-0.27185884371323576,1.0787259969317167,-1.5004682859667944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0
2.1712430733405506,0.868164300987359,-0.32175332349629715,1.174280105633745,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0
2.074111860276604,0.7888527456861647,-0.35917418333359324,1.3653883230378014,-0.12888064578163583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0
2.074111860276604,1.185410522192136,-0.3716478032793586,1.0787259969317167,-0.12888064578163583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0
2.1172812883050245,1.158973337091738,-0.4090686631166547,1.2698342143357733,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0
2.0417347892552886,1.1193175594411409,-0.42154228306242003,0.792063670825632,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0
